temp,magnetisation
1.058117,-0.998880022
1.066133,-0.998777726
1.074149,-0.998662809
1.082165,-0.998604627
1.090181,-0.998491702
1.098197,-0.998487149
1.106213,-0.998385031
1.114229,-0.99825983
1.122245,-0.998190498
1.130261,-0.998063892
1.138277,-0.997977652
1.146293,-0.997915728
1.154309,-0.997740631
1.162325,-0.997691966
1.170341,-0.997503954
1.178357,-0.997375165
1.186373,-0.997271221
1.194389,-0.997153736
1.202406,-0.997025401
1.210422,-0.996796496
1.218438,-0.996677429
1.226454,-0.996378881
1.23447,-0.99640204
1.242486,-0.996310438
1.250502,-0.995956895
1.258518,-0.995706991
1.266534,-0.995507295
1.27455,-0.99550577
1.282566,-0.995292711
1.290582,-0.994986979
1.298598,-0.994790729
1.306614,-0.994658515
1.31463,-0.994253401
1.322646,-0.994076302
1.330662,-0.993834687
1.338678,-0.993754292
1.346694,-0.993492847
1.35471,-0.992959556
1.362726,-0.99288008
1.370742,-0.992481692
1.378758,-0.991909141
1.386774,-0.991774967
1.39479,-0.991505676
1.402806,-0.991147526
1.410822,-0.991028122
1.418838,-0.99055588
1.426854,-0.990432923
1.43487,-0.989522448
1.442886,-0.989739335
1.450902,-0.98908247
1.458918,-0.988653447
1.466935,-0.988006589
1.474951,-0.987988234
1.482967,-0.987590521
1.490983,-0.987072705
1.498999,-0.98640369
1.507015,-0.986123788
1.515031,-0.985631502
1.523047,-0.985170581
1.531063,-0.984642496
1.539079,-0.983950026
1.547095,-0.983362677
1.555111,-0.982965672
1.563127,-0.982462523
1.571143,-0.981879768
1.579159,-0.981283512
1.587175,-0.981260426
1.595191,-0.979481842
1.603207,-0.979211181
1.611223,-0.97875557
1.619239,-0.977583594
1.627255,-0.977459083
1.635271,-0.976379063
1.643287,-0.975644739
1.651303,-0.975060719
1.659319,-0.974175429
1.667335,-0.973418374
1.675351,-0.972696382
1.683367,-0.971841528
1.691383,-0.970692565
1.699399,-0.969668767
1.707415,-0.969355756
1.715431,-0.968114677
1.723447,-0.967649263
1.731463,-0.966731489
1.73948,-0.965305832
1.747496,-0.964216603
1.755512,-0.963040867
1.763528,-0.962950777
1.771544,-0.961168184
1.77956,-0.959913604
1.787576,-0.958547461
1.795592,-0.95759397
1.803608,-0.95634632
1.811624,-0.954709133
1.81964,-0.952831754
1.827656,-0.951923231
1.835672,-0.951027514
1.843688,-0.948929524
1.851704,-0.948298803
1.85972,-0.946526951
1.867736,-0.944478951
1.875752,-0.943112603
1.883768,-0.941091646
1.891784,-0.940382831
1.8998,-0.938479858
1.907816,-0.936712603
1.915832,-0.935038757
1.923848,-0.932176613
1.931864,-0.93075416
1.93988,-0.928781896
1.947896,-0.926281912
1.955912,-0.924945017
1.963928,-0.920139021
1.971944,-0.919056595
1.97996,-0.917085894
1.987976,-0.914834827
1.995992,-0.912403403
2.004009,-0.907800134
2.012025,-0.908042909
2.020041,-0.903429544
2.028057,-0.900217602
2.036073,-0.898283632
2.044089,-0.894867548
2.052105,-0.889023073
2.060121,-0.884642533
2.068137,-0.884949241
2.076153,-0.87992824
2.084169,-0.86518416
2.092185,-0.870958789
2.100201,-0.868878396
2.108217,-0.863941862
2.116233,-0.855907237
2.124249,-0.853102537
2.132265,-0.848607143
2.140281,-0.841124673
2.148297,-0.836731215
2.156313,-0.82762584
2.164329,-0.821394374
2.172345,-0.815502316
2.180361,-0.805666236
2.188377,-0.802435169
2.196393,-0.791894
2.204409,-0.783771173
2.212425,-0.772934753
2.220441,-0.762814617
2.228457,-0.74824621
2.236473,-0.726755562
2.244489,-0.714123984
2.252505,-0.67382833
2.260521,-0.71046846
2.268538,-0.644571544
2.276554,-0.623244667
2.28457,-0.554012721
2.292586,-0.702000709
2.300602,-0.54436755
2.308618,-0.460858821
2.316634,-0.361092312
2.32465,-0.517452172
2.332666,-0.468562364
2.340682,-0.214488058
2.348698,-0.211714841
2.356714,-0.342124735
2.36473,-0.162684741
2.372746,-0.345207099
2.380762,-0.364571489
2.388778,-0.105337622
2.396794,-0.077246987
2.40481,-0.029435594
2.412826,-0.009066074
2.420842,-0.028505221
2.428858,-0.094046947
2.436874,-0.013789876
2.44489,-0.020332316
2.452906,-0.070684639
2.460922,-0.146476242
2.468938,0.004397618
2.476954,-0.015103381
2.48497,-0.044740456
2.492986,-0.004217293
2.501002,-0.003769137
2.509018,-0.005275874
2.517034,-0.002299041
2.52505,-0.003477586
2.533066,0.003075347
2.541083,-0.010911115
2.549099,-0.000841345
2.557115,-0.024955712
2.565131,-0.006759634
2.573147,-0.018112168
2.581163,-0.013041978
2.589179,0.003992452
2.597195,0.006847554
2.605211,-0.005031708
2.613227,-0.003701083
2.621243,-0.004817095
2.629259,0.004008779
2.637275,-0.000396631
2.645291,0.001873696
2.653307,-0.000317019
2.661323,0.000913327
2.669339,-0.009019335
2.677355,0.00596573
2.685371,-0.010588883
2.693387,0.006559698
2.701403,-0.001343744
2.709419,0.009364362
2.717435,-0.006319337
2.725451,-0.002152008
2.733467,0.004535045
2.741483,-0.010224859
2.749499,0.003279175
2.757515,-0.002750224
2.765531,-0.005116018
2.773547,-8.02503E-05
2.781563,-0.001638983
2.789579,-0.014212474
2.797595,-0.007801329
2.805612,-0.006628981
2.813628,-0.002242933
2.821644,-0.005026841
2.82966,0.002236234
2.837676,-0.001704623
2.845692,-0.001506098
2.853708,0.00517414
2.861724,-0.005974382
2.86974,0.003820729
2.877756,-0.000490034
2.885772,0.002550821
2.893788,0.001809692
2.901804,-0.001649011
2.90982,-0.005519325
2.917836,-0.005605153
2.925852,-0.002547089
2.933868,-0.001246639
2.941884,0.002233131
2.9499,0.003116252
2.957916,-0.009019151
2.965932,-0.000698943
2.973948,1.91451E-05
2.981964,-0.004554178
2.98998,0.001446681
2.997996,-0.003797325
3.006012,-0.000549812
3.014028,-0.000731455
3.022044,-0.006918418
3.03006,0.000927191
3.038076,0.00016634
3.046092,0.002314236
3.054108,-0.001911682
3.062124,0.001582404
3.070141,0.005635852
3.078157,-0.003581544
3.086173,-0.002538388
3.094189,0.002829383
3.102205,0.005854196
3.110221,0.001552416
3.118237,-0.002052456
3.126253,-0.002292821
3.134269,0.003948488
3.142285,0.007000106
3.150301,0.000949734
3.158317,-0.001003946
3.166333,0.004362869
3.174349,-0.004042939
3.182365,0.001046044
3.190381,0.000195664
3.198397,-0.002712823
3.206413,-0.00235648
3.214429,0.000760078
3.222445,0.002443524
3.230461,-0.003670256
3.238477,-0.00459393
3.246493,0.000633596
3.254509,0.003169632
3.262525,0.004171506
3.270541,0.004176739
3.278557,-0.000372583
3.286573,-1.19319E-06
3.294589,-0.000339614
3.302605,-0.007665528
3.310621,-0.000349335
3.318637,0.003889393
3.326653,-0.002638428
3.33467,0.002248921
3.342686,-0.004659225
3.350702,-0.005371844
3.358718,0.001779884
3.366734,0.002449455
3.37475,0.001298845
3.382766,0.004655193
3.390782,0.001761534
3.398798,0.000284833
3.406814,0.003237097
3.41483,-0.000349592
3.422846,-0.003744086
3.430862,0.002541702
3.438878,-0.003079722
3.446894,0.001227834
3.45491,0.002522074
3.462926,-0.004292278
3.470942,-0.002260783
3.478958,0.001555115
3.486974,0.002420278
3.49499,-0.001214178
3.503006,0.00110006
3.511022,-0.00189799
3.519038,0.002323904
3.527054,0.001500008
3.53507,-0.002262899
3.543086,0.0013824
3.551102,-0.000600717
3.559118,-0.003090368
3.567134,0.001880873
3.57515,0.004461007
3.583166,0.004346677
3.591182,-0.001059325
3.599198,-0.002058913
3.607215,0.002330244
3.615231,-0.000636162
3.623247,0.000493485
3.631263,0.001209502
3.639279,0.001987457
3.647295,0.001649127
3.655311,0.000985992
3.663327,-0.000826356
3.671343,-0.001437241
3.679359,-0.002167409
3.687375,-0.003016108
3.695391,-0.002083063
3.703407,-0.011467079
3.711423,0.002954603
3.719439,0.002359355
3.727455,4.30511E-05
3.735471,-0.002618677
3.743487,-0.001209586
3.751503,-0.002331225
3.759519,0.00184793
3.767535,0.001704585
3.775551,-0.00048636
3.783567,8.77938E-05
3.791583,-0.001254833
3.799599,-0.00215188
3.807615,-0.000103383
3.815631,-0.000511217
3.823647,-0.000506342
3.831663,0.001478685
3.839679,0.001353151
3.847695,-0.000632294
3.855711,0.000640104
3.863727,-0.001028038
3.871744,-7.41902E-05
3.87976,-0.000255868
3.887776,-0.001491401
3.895792,-0.000414194
3.903808,-0.001557425
3.911824,-0.001807169
3.91984,-0.001042827
3.927856,0.000430342
3.935872,-0.001489141
3.943888,-0.001547674
3.951904,-0.002918054
3.95992,-0.000102823
3.967936,0.000939489
3.975952,-0.001522821
3.983968,-0.001768665
3.991984,-2.41281E-05
4,-0.00020409
