temp,magnetisation
1.066133,-0.999027972
1.074149,-0.998951261
1.082165,-0.998820466
1.090181,-0.998820911
1.098197,-0.998719658
1.106213,-0.998742214
1.114229,-0.99862635
1.122245,-0.998499818
1.130261,-0.998422106
1.138277,-0.998347403
1.146293,-0.998313938
1.154309,-0.998299039
1.162325,-0.998009357
1.170341,-0.997963161
1.178357,-0.997849966
1.186373,-0.997792677
1.194389,-0.997555972
1.202406,-0.997614202
1.210422,-0.997330919
1.218438,-0.997362835
1.226454,-0.997089481
1.23447,-0.996998264
1.242486,-0.996924869
1.250502,-0.996561738
1.258518,-0.996580799
1.266534,-0.996513183
1.27455,-0.996238815
1.282566,-0.99592959
1.290582,-0.995848108
1.298598,-0.995658386
1.306614,-0.995448102
1.31463,-0.995390152
1.322646,-0.99513033
1.330662,-0.995084685
1.338678,-0.994726553
1.346694,-0.994434264
1.35471,-0.994246705
1.362726,-0.994097972
1.370742,-0.993841838
1.378758,-0.993469976
1.386774,-0.993414697
1.39479,-0.992919211
1.402806,-0.992815528
1.410822,-0.992539606
1.418838,-0.992229445
1.426854,-0.991864336
1.43487,-0.99166563
1.442886,-0.991295628
1.450902,-0.991097826
1.458918,-0.990584827
1.466935,-0.990158316
1.474951,-0.990194396
1.482967,-0.989623005
1.490983,-0.989058559
1.498999,-0.988864044
1.507015,-0.988631982
1.515031,-0.988076354
1.523047,-0.987504809
1.531063,-0.987341361
1.539079,-0.986738384
1.547095,-0.986492901
1.555111,-0.986261483
1.563127,-0.985664292
1.571143,-0.984644072
1.579159,-0.984682863
1.587175,-0.983852589
1.595191,-0.983619069
1.603207,-0.98301243
1.611223,-0.98257018
1.619239,-0.982052861
1.627255,-0.981598849
1.635271,-0.980984625
1.643287,-0.980576448
1.651303,-0.979648529
1.659319,-0.979497463
1.667335,-0.978688823
1.675351,-0.977800158
1.683367,-0.976757998
1.691383,-0.976200204
1.699399,-0.976155756
1.707415,-0.975286609
1.715431,-0.974240889
1.723447,-0.973546725
1.731463,-0.972836615
1.73948,-0.9724883
1.747496,-0.971333183
