temp,magnetisation
1.090181,-0.999433634
1.098197,-0.999446168
1.106213,-0.999398651
1.114229,-0.999306268
1.122245,-0.999310006
1.130261,-0.999280587
1.138277,-0.999182178
1.146293,-0.999139475
1.154309,-0.999124216
1.162325,-0.99908842
1.170341,-0.998926689
1.178357,-0.998961636
1.186373,-0.998938835
1.194389,-0.998812629
1.202406,-0.998768068
1.210422,-0.998816987
1.218438,-0.998662234
1.226454,-0.998641267
1.23447,-0.998483105
1.242486,-0.998397912
1.250502,-0.998401169
1.258518,-0.998321614
1.266534,-0.998283471
1.27455,-0.998131307
1.282566,-0.998124282
1.290582,-0.997923321
1.298598,-0.997758725
1.306614,-0.997703692
1.31463,-0.997679776
1.322646,-0.997505071
1.330662,-0.997476961
1.338678,-0.99732382
1.346694,-0.997329834
1.35471,-0.997192509
1.362726,-0.997070517
1.370742,-0.996938657
1.378758,-0.9967978
1.386774,-0.996583437
1.39479,-0.99646583
1.402806,-0.996350156
1.410822,-0.996155391
1.418838,-0.996174807
1.426854,-0.995792809
1.43487,-0.995650889
1.442886,-0.995497712
1.450902,-0.995243808
1.458918,-0.995080829
1.466935,-0.99512438
1.474951,-0.994880997
1.482967,-0.994661692
1.490983,-0.994581818
1.498999,-0.994502689
1.507015,-0.994123365
1.515031,-0.993915742
1.523047,-0.993566258
1.531063,-0.99333004
1.539079,-0.993160498
1.547095,-0.993009465
1.555111,-0.99272631
1.563127,-0.992444517
1.571143,-0.992235648
1.579159,-0.991863337
1.587175,-0.991714551
1.595191,-0.99161767
1.603207,-0.991088585
1.611223,-0.99099398
1.619239,-0.99067779
1.627255,-0.990529996
1.635271,-0.990435798
1.643287,-0.989893824
1.651303,-0.989748793
1.659319,-0.989335337
1.667335,-0.988788116
1.675351,-0.988668545
1.683367,-0.988352819
1.691383,-0.987837574
1.699399,-0.9876019
1.707415,-0.98719363
1.715431,-0.986697395
1.723447,-0.986585704
1.731463,-0.986192358
1.73948,-0.985771473
1.747496,-0.98536043
1.755512,-0.985024603
1.763528,-0.984512204
1.771544,-0.984233341
1.77956,-0.983857361
1.787576,-0.982881487
1.795592,-0.982508052
1.803608,-0.982541558
1.811624,-0.981854871
1.81964,-0.981458739
1.827656,-0.980974118
1.835672,-0.98069567
1.843688,-0.979937908
1.851704,-0.979404673
1.85972,-0.978539742
1.867736,-0.978787355
1.875752,-0.977650096
1.883768,-0.977159477
1.891784,-0.976994521
1.8998,-0.976247982
1.907816,-0.975523994
1.915832,-0.975180875
1.923848,-0.974538324
1.931864,-0.973988164
1.93988,-0.973692943
1.947896,-0.972671686
1.955912,-0.97206223
1.963928,-0.971515067
1.971944,-0.970619379
1.97996,-0.970192306
1.987976,-0.969781876
1.995992,-0.968896785
2.004009,-0.968284264
2.012025,-0.967939862
2.020041,-0.966985209
2.028057,-0.966103736
2.036073,-0.965200515
2.044089,-0.96449188
2.052105,-0.963905367
2.060121,-0.963083878
2.068137,-0.962871796
2.076153,-0.961578198
2.084169,-0.960836591
2.092185,-0.959866092
2.100201,-0.959012204
2.108217,-0.958081894
2.116233,-0.956962464
2.124249,-0.956655566
2.132265,-0.955756418
2.140281,-0.954435019
2.148297,-0.953927832
2.156313,-0.953213205
2.164329,-0.952020959
2.172345,-0.951225293
2.180361,-0.950121514
2.188377,-0.949465407
2.196393,-0.948293435
2.204409,-0.946382877
2.212425,-0.946071536
2.220441,-0.945508424
2.228457,-0.944218619
2.236473,-0.943121301
2.244489,-0.942505485
2.252505,-0.941105371
2.260521,-0.939524669
2.268538,-0.938663181
2.276554,-0.937441263
2.28457,-0.936493387
2.292586,-0.935898927
2.300602,-0.933707411
2.308618,-0.93303994
2.316634,-0.931893153
2.32465,-0.930882224
2.332666,-0.929522028
2.340682,-0.927665732
2.348698,-0.926230316
2.356714,-0.92564376
2.36473,-0.924608745
2.372746,-0.923579027
2.380762,-0.922049702
2.388778,-0.920411327
2.396794,-0.918946825
2.40481,-0.918337065
2.412826,-0.916154048
2.420842,-0.915222973
2.428858,-0.914797065
2.436874,-0.911965303
2.44489,-0.910893059
2.452906,-0.909758919
2.460922,-0.908177916
2.468938,-0.906976881
2.476954,-0.904386276
2.48497,-0.903032182
2.492986,-0.901177946
2.501002,-0.898949159
2.509018,-0.898181568
2.517034,-0.896994507
2.52505,-0.895985477
2.533066,-0.89309805
2.541083,-0.892581642
2.549099,-0.890553992
2.557115,-0.888782436
2.565131,-0.885455688
2.573147,-0.884699381
2.581163,-0.883603962
2.589179,-0.882360815
2.597195,-0.879786492
2.605211,-0.87933371
2.613227,-0.87759151
2.621243,-0.875169938
2.629259,-0.872430713
2.637275,-0.87195156
2.645291,-0.869710679
2.653307,-0.867413219
2.661323,-0.865497113
2.669339,-0.863750657
2.677355,-0.862392286
2.685371,-0.860430853
2.693387,-0.858083722
2.701403,-0.854658332
2.709419,-0.85332448
2.717435,-0.850842338
2.725451,-0.850733504
2.733467,-0.845414765
2.741483,-0.845055035
2.749499,-0.844027904
2.757515,-0.841792464
2.765531,-0.839594523
2.773547,-0.837016464
2.781563,-0.836401219
2.789579,-0.834555806
2.797595,-0.830932146
2.805612,-0.828170517
2.813628,-0.827218292
2.821644,-0.823668643
2.82966,-0.821824084
2.837676,-0.8189962
2.845692,-0.816899874
2.853708,-0.813879558
2.861724,-0.810737682
2.86974,-0.808785401
2.877756,-0.808150048
2.885772,-0.806730785
2.893788,-0.802358142
2.901804,-0.800158903
2.90982,-0.799163608
2.917836,-0.796314394
2.925852,-0.792950763
2.933868,-0.792859716
2.941884,-0.79048836
2.9499,-0.788774709
2.957916,-0.78584022
2.965932,-0.781594939
2.973948,-0.780763253
2.981964,-0.775869153
2.98998,-0.772758222
2.997996,-0.770204557
3.006012,-0.767868663
3.014028,-0.767306727
3.022044,-0.762968611
3.03006,-0.761556793
3.038076,-0.758239027
3.046092,-0.757517956
3.054108,-0.756047538
3.062124,-0.750579497
3.070141,-0.749338627
3.078157,-0.745013932
3.086173,-0.742273267
3.094189,-0.741429367
3.102205,-0.737231796
3.110221,-0.73587816
3.118237,-0.73343558
3.126253,-0.731223708
3.134269,-0.726019556
3.142285,-0.722684256
3.150301,-0.719471872
3.158317,-0.718162909
3.166333,-0.715343982
3.174349,-0.713453067
3.182365,-0.708900376
3.190381,-0.70878592
3.198397,-0.707661091
3.206413,-0.70031839
3.214429,-0.698133944
3.222445,-0.700169103
3.230461,-0.694469449
3.238477,-0.690784094
3.246493,-0.687180803
3.254509,-0.687367187
3.262525,-0.682627469
3.270541,-0.680245582
3.278557,-0.678475852
3.286573,-0.672658376
3.294589,-0.671739405
3.302605,-0.669767407
3.310621,-0.664889435
3.318637,-0.663271329
3.326653,-0.660543233
3.33467,-0.660082412
3.342686,-0.654196683
3.350702,-0.653127277
3.358718,-0.652420434
3.366734,-0.64840977
3.37475,-0.645631139
3.382766,-0.640681185
3.390782,-0.638868833
3.398798,-0.636794238
3.406814,-0.633303493
3.41483,-0.631430717
3.422846,-0.629202533
3.430862,-0.626521125
3.438878,-0.618689588
3.446894,-0.622106332
3.45491,-0.619222448
3.462926,-0.615706258
3.470942,-0.612485085
3.478958,-0.609221692
3.486974,-0.606539197
3.49499,-0.603519433
3.503006,-0.603420799
3.511022,-0.598805369
3.519038,-0.594845682
3.527054,-0.593657818
3.53507,-0.589812783
3.543086,-0.586834066
3.551102,-0.586086581
3.559118,-0.583186863
3.567134,-0.581342789
3.57515,-0.576537469
3.583166,-0.57594355
3.591182,-0.571962919
3.599198,-0.568453361
3.607215,-0.568366675
3.615231,-0.564189127
3.623247,-0.560397053
3.631263,-0.556325069
3.639279,-0.556738492
3.647295,-0.552777992
3.655311,-0.54981381
3.663327,-0.549210022
3.671343,-0.548966028
3.679359,-0.541459638
3.687375,-0.541690981
3.695391,-0.546494701
3.703407,-0.537342434
3.711423,-0.532522687
3.719439,-0.531265475
3.727455,-0.527367269
3.735471,-0.523541231
3.743487,-0.523182306
3.751503,-0.521351409
3.759519,-0.518832743
3.767535,-0.513150603
3.775551,-0.514368639
3.783567,-0.512614551
3.791583,-0.511336112
3.799599,-0.506020062
3.807615,-0.504675375
3.815631,-0.504226803
3.823647,-0.500885764
3.831663,-0.497231782
3.839679,-0.494538829
3.847695,-0.492759986
3.855711,-0.490426316
3.863727,-0.489663852
3.871744,-0.485292699
3.87976,-0.486490424
3.887776,-0.480609305
3.895792,-0.479967732
3.903808,-0.477147754
3.911824,-0.473871812
3.91984,-0.473704877
3.927856,-0.468226917
3.935872,-0.468393592
3.943888,-0.467272486
3.951904,-0.466919373
3.95992,-0.463111007
3.967936,-0.45831816
3.975952,-0.456076939
3.983968,-0.455533818
3.991984,-0.45348399
4,-0.453181011
