temp,magnetisation
2.597229,40.000000
2.605245,278.000000
2.613261,-484.000000
2.621277,-996.000000
2.629293,-980.000000
2.637309,-572.000000
2.645324,80.000000
2.653340,784.000000
2.661356,-208.000000
2.669372,260.000000
2.677388,-700.000000
2.685404,212.000000
2.693419,-630.000000
2.701435,-454.000000
2.709451,-458.000000
2.717467,-310.000000
2.725483,620.000000
2.733499,-4.000000
2.741514,562.000000
2.749530,56.000000
2.757546,-30.000000
2.765562,184.000000
2.773578,306.000000
2.781594,498.000000
2.789609,502.000000
2.797625,384.000000
2.805641,806.000000
2.813657,-130.000000
2.821673,-8.000000
2.829689,-332.000000
2.837704,638.000000
2.845720,-446.000000
2.853736,528.000000
2.861752,442.000000
2.869768,132.000000
2.877784,488.000000
2.885799,-70.000000
2.893815,290.000000
2.901831,-102.000000
2.909847,268.000000
2.917863,-278.000000
2.925879,444.000000
2.933894,324.000000
2.941910,112.000000
2.949926,-218.000000
2.957942,12.000000
2.965958,-1054.000000
2.973974,-20.000000
2.981989,764.000000
2.990005,32.000000
2.998021,76.000000
3.006037,258.000000
3.014053,204.000000
3.022069,-84.000000
3.030084,120.000000
3.038100,-656.000000
3.046116,38.000000
3.054132,448.000000
3.062148,178.000000
3.070164,318.000000
3.078179,12.000000
3.086195,-78.000000
3.094211,44.000000
3.102227,410.000000
3.110243,290.000000
3.118259,92.000000
3.126274,-200.000000
3.134290,-204.000000
3.142306,536.000000
3.150322,338.000000
3.158338,142.000000
3.166354,36.000000
3.174369,268.000000
3.182385,-350.000000
3.190401,328.000000
3.198417,-518.000000
3.206433,-88.000000
3.214448,-178.000000
3.222464,208.000000
3.230480,-276.000000
3.238496,212.000000
3.246512,170.000000
3.254528,-166.000000
3.262543,272.000000
3.270559,68.000000
3.278575,-118.000000
3.286591,-456.000000
3.294607,-330.000000
3.302623,-292.000000
3.310638,140.000000
3.318654,40.000000
3.326670,-412.000000
3.334686,-188.000000
3.342702,230.000000
3.350718,58.000000
3.358733,-218.000000
3.366749,-16.000000
3.374765,294.000000
3.382781,-192.000000
3.390797,56.000000
3.398813,-28.000000
3.406828,-108.000000
3.414844,106.000000
3.422860,16.000000
3.430876,-264.000000
3.438892,30.000000
3.446908,-164.000000
3.454923,-8.000000
3.462939,-282.000000
3.470955,190.000000
3.478971,98.000000
3.486987,394.000000
3.495003,34.000000
3.503018,-370.000000
3.511034,216.000000
3.519050,464.000000
3.527066,134.000000
3.535082,-112.000000
3.543098,186.000000
3.551113,200.000000
3.559129,-350.000000
3.567145,288.000000
3.575161,212.000000
3.583177,-266.000000
3.591193,100.000000
3.599208,208.000000
3.607224,-396.000000
3.615240,150.000000
3.623256,-144.000000
3.631272,-306.000000
3.639288,86.000000
3.647303,-34.000000
3.655319,-14.000000
3.663335,-338.000000
3.671351,-4.000000
3.679367,-10.000000
3.687383,430.000000
3.695398,-12.000000
3.703414,-446.000000
3.711430,-134.000000
3.719446,282.000000
3.727462,-82.000000
3.735478,204.000000
3.743493,60.000000
3.751509,-558.000000
3.759525,-102.000000
3.767541,40.000000
3.775557,-360.000000
3.783573,-156.000000
3.791588,-140.000000
3.799604,-100.000000
3.807620,240.000000
3.815636,18.000000
3.823652,2.000000
3.831668,-212.000000
3.839683,-72.000000
3.847699,194.000000
3.855715,340.000000
3.863731,224.000000
3.871747,-132.000000
3.879763,-304.000000
3.887778,-414.000000
3.895794,88.000000
3.903810,-142.000000
3.911826,168.000000
3.919842,-80.000000
3.927858,46.000000
3.935873,-38.000000
3.943889,110.000000
3.951905,246.000000
3.959921,196.000000
3.967937,-116.000000
3.975953,-194.000000
3.983968,-112.000000
3.991984,142.000000
4.000000,36.000000
