temp,energy
1.010021,-1996888.764765
1.018037,-1996858.458458
1.026053,-1996454.674675
1.034069,-1996381.669670
1.042085,-1995877.441441
1.050101,-1995544.372372
1.058117,-1995379.803804
1.066133,-1995170.974975
1.074149,-1995058.930931
1.082165,-1994515.551552
1.090181,-1994145.485485
1.098197,-1994000.544545
1.106213,-1994074.154154
1.114229,-1993216.424424
1.122245,-1993318.002002
1.130261,-1992772.616617
1.138277,-1992147.863864
1.146293,-1991495.399399
1.154309,-1991569.161161
1.162325,-1990977.669670
1.170341,-1990629.241241
1.178357,-1990375.299299
1.186373,-1989251.759760
1.194389,-1988986.582583
1.202406,-1988147.335335
1.210422,-1987482.858859
1.218438,-1987403.199199
1.226454,-1987128.124124
1.234470,-1985621.561562
1.242486,-1983670.866867
1.250502,-1984618.230230
1.258518,-1984730.114114
1.266534,-1983496.416416
1.274550,-1983174.762763
1.282566,-1981787.799800
1.290582,-1981210.686687
1.298598,-1978884.104104
1.306614,-1979521.961962
1.314630,-1978243.867868
1.322646,-1977803.115115
1.330662,-1976409.181181
1.338678,-1976448.992993
1.346694,-1974775.783784
1.354710,-1973377.353353
1.362726,-1973088.676677
1.370742,-1969739.335335
1.378758,-1971118.206206
1.386774,-1970161.353353
1.394790,-1968240.968969
1.402806,-1966961.597598
1.410822,-1964816.396396
1.418838,-1963870.586587
1.426854,-1963134.974975
1.434870,-1962072.036036
1.442886,-1961961.413413
1.450902,-1960926.910911
1.458918,-1958907.075075
1.466935,-1957115.111111
1.474951,-1954662.826827
1.482967,-1954850.566567
1.490983,-1952562.990991
1.498999,-1950909.217217
1.507015,-1948347.659660
1.515031,-1948626.046046
1.523047,-1947140.880881
1.531063,-1944618.538539
1.539079,-1941458.454454
1.547095,-1941833.909910
1.555111,-1940258.178178
1.563127,-1938051.907908
1.571143,-1933161.965966
1.579159,-1933372.504505
1.587175,-1931983.211211
1.595191,-1930290.514515
1.603207,-1926011.051051
1.611223,-1925028.164164
1.619239,-1922215.235235
1.627255,-1920232.448448
1.635271,-1917957.673674
1.643287,-1916790.278278
1.651303,-1912953.461461
1.659319,-1911348.068068
1.667335,-1908461.321321
1.675351,-1906545.129129
1.683367,-1903320.256256
1.691383,-1900505.273273
1.699399,-1899225.665666
1.707415,-1895985.541542
1.715431,-1892925.161161
1.723447,-1891217.641642
1.731463,-1885746.410410
1.739480,-1884584.740741
1.747496,-1881390.914915
1.755512,-1876548.768769
1.763528,-1871408.508509
1.771544,-1871700.596597
1.779560,-1866540.772773
1.787576,-1862637.453453
1.795592,-1861889.097097
1.803608,-1856562.434434
1.811624,-1853988.832833
1.819640,-1849456.380380
1.827656,-1845193.033033
1.835672,-1842330.322322
1.843688,-1836826.422422
1.851704,-1834025.221221
1.859720,-1828392.416416
1.867736,-1824232.484484
1.875752,-1823400.804805
1.883768,-1820253.665666
1.891784,-1813831.747748
1.899800,-1808963.199199
1.907816,-1793238.518519
1.915832,-1798216.192192
1.923848,-1794310.190190
1.931864,-1789027.115115
1.939880,-1785680.688689
1.947896,-1777937.129129
1.955912,-1774516.056056
1.963928,-1769699.835836
1.971944,-1765945.073073
1.979960,-1759735.695696
1.987976,-1752789.009009
1.995992,-1747978.218218
2.004009,-1735091.287287
2.012025,-1737453.909910
2.020041,-1731338.042042
2.028057,-1721054.346346
2.036073,-1707167.051051
2.044089,-1708808.096096
2.052105,-1698895.639640
2.060121,-1700368.108108
2.068137,-1686875.519520
2.076153,-1683150.590591
2.084169,-1653524.780781
2.092185,-1670031.707708
2.100201,-1660202.430430
2.108217,-1646267.995996
2.116233,-1644026.558559
2.124249,-1629369.669670
2.132265,-1627915.447447
2.140281,-1609705.121121
2.148297,-1606940.492492
2.156313,-1598253.381381
2.164329,-1591897.965966
2.172345,-1577977.669670
2.180361,-1557590.498498
2.188377,-1563857.273273
2.196393,-1548819.179179
2.204409,-1537896.556557
2.212425,-1526247.899900
2.220441,-1517465.353353
2.228457,-1507113.073073
2.236473,-1501002.286286
2.244489,-1477795.823824
2.252505,-1466277.789790
2.260521,-1460178.630631
2.268538,-1451631.091091
2.276554,-1433775.843844
2.284570,-1425813.773774
2.292586,-1420641.769770
2.300602,-1402387.719720
2.308618,-1400283.183183
2.316634,-1371299.519520
2.324650,-1384712.848849
2.332666,-1371039.779780
2.340682,-1342913.157157
2.348698,-1356082.882883
2.356714,-1320661.169169
2.364730,-1342486.518519
2.372746,-1327420.612613
2.380762,-1324680.472472
2.388778,-1313413.529530
2.396794,-1308158.966967
2.404810,-1241493.017017
2.412826,-1275512.592593
2.420842,-1228392.524525
2.428858,-1188260.552553
2.436874,-1213616.148148
2.444890,-1182228.588589
2.452906,-1215764.388388
2.460922,-1242998.030030
2.468938,-1228040.416416
2.476954,-1148682.418418
2.484970,-1178840.884885
2.492986,-1165103.847848
2.501002,-1121423.899900
2.509018,-1203386.498498
2.517034,-1108124.848849
2.525050,-1193868.112112
2.533066,-1099373.685686
2.541083,-1075224.940941
2.549099,-1101115.327327
2.557115,-1108187.435435
2.565131,-1131577.657658
2.573147,-1073409.325325
2.581163,-1046720.208208
2.589179,-1066200.572573
2.597195,-1045241.669670
2.605211,-1022063.335335
2.613227,-1043702.858859
2.621243,-1010775.115115
2.629259,-1016108.732733
2.637275,-1028705.741742
2.645291,-1009430.470470
2.653307,-991586.350350
2.661323,-987169.013013
2.669339,-986886.150150
2.677355,-982119.747748
2.685371,-977932.880881
2.693387,-966527.379379
2.701403,-977945.453453
2.709419,-957784.024024
2.717435,-953029.321321
2.725451,-960180.332332
2.733467,-944044.816817
2.741483,-955567.131131
2.749499,-938437.061061
2.757515,-934547.783784
2.765531,-932540.236236
2.773547,-927911.983984
2.781563,-921974.978979
2.789579,-937100.084084
2.797595,-922980.344344
2.805612,-903915.071071
2.813628,-905911.443443
2.821644,-893107.119119
2.829660,-888900.756757
2.837676,-890230.658659
2.845692,-893940.692693
2.853708,-880618.530531
2.861724,-878415.643644
2.869740,-878593.277277
2.877756,-869693.729730
2.885772,-869994.018018
2.893788,-866776.008008
2.901804,-857334.602603
2.909820,-854818.230230
2.917836,-852316.124124
2.925852,-847598.778779
2.933868,-848046.390390
2.941884,-847840.400400
2.949900,-842157.469469
2.957916,-835275.851852
2.965932,-841386.218218
2.973948,-836613.701702
2.981964,-822608.868869
2.989980,-819270.614615
2.997996,-819206.038038
3.006012,-814189.865866
3.014028,-811826.478478
3.022044,-808553.929930
3.030060,-926509.853854
3.038076,-802654.258258
3.046092,-800702.966967
3.054108,-793363.883884
3.062124,-794529.921922
3.070141,-796269.845846
3.078157,-785661.321321
3.086173,-785215.715716
3.094189,-780821.869870
3.102205,-779131.691692
3.110221,-774404.560561
3.118237,-772977.741742
3.126253,-771270.734735
3.134269,-766576.012012
3.142285,-763822.426426
3.150301,-760617.549550
3.158317,-759661.217217
3.166333,-755155.419419
3.174349,-752414.670671
3.182365,-755979.171171
3.190381,-748942.466466
3.198397,-749327.727728
3.206413,-741221.761762
3.214429,-739611.271271
3.222445,-735512.856857
3.230461,-736691.419419
3.238477,-734438.490490
3.246493,-728797.133133
3.254509,-728956.016016
3.262525,-729623.939940
3.270541,-722008.400400
3.278557,-719375.119119
3.286573,-719421.477477
3.294589,-714012.284284
3.302605,-715718.858859
3.310621,-712320.088088
3.318637,-711158.282282
3.326653,-705940.364364
3.334670,-706565.729730
3.342686,-701403.895896
3.350702,-697326.178178
3.358718,-696761.049049
3.366734,-691960.008008
3.374750,-692565.797798
3.382766,-691714.546547
3.390782,-688426.202202
3.398798,-688513.453453
3.406814,-686123.819820
3.414830,-680552.432432
3.422846,-680560.152152
3.430862,-678957.273273
3.438878,-675657.629630
3.446894,-682815.127127
3.454910,-672014.858859
3.462926,-675971.083083
3.470942,-670155.447447
3.478958,-667384.360360
3.486974,-662849.485485
3.494990,-662195.971972
3.503006,-657929.173173
3.511022,-659589.909910
3.519038,-653273.421421
3.527054,-791881.321321
3.535070,-792596.340340
3.543086,-790852.096096
3.551102,-646799.295295
3.559118,-646975.351351
3.567134,-643790.330330
3.575150,-644014.098098
3.583166,-640538.450450
3.591182,-639087.755756
3.599198,-635636.424424
3.607215,-635913.005005
3.615231,-633163.271271
3.623247,-631516.828829
3.631263,-628948.996997
3.639279,-627086.978979
3.647295,-625146.686687
3.655311,-622924.636637
3.663327,-622575.791792
3.671343,-621447.835836
3.679359,-620025.665666
3.687375,-615134.742743
3.695391,-614298.934935
3.703407,-612850.750751
3.711423,-612920.080080
3.719439,-609091.507508
3.727455,-608002.314314
3.735471,-606278.598599
3.743487,-606368.236236
3.751503,-605093.365365
3.759519,-600748.800801
3.767535,-597932.272272
3.775551,-596192.860861
3.783567,-595113.829830
3.791583,-596156.772773
3.799599,-593887.207207
3.807615,-591036.204204
3.815631,-591341.381381
3.823647,-588533.357357
3.831663,-587880.504505
3.839679,-586862.158158
3.847695,-583272.944945
3.855711,-581791.035035
3.863727,-579899.359359
3.871744,-577969.361361
3.879760,-579604.140140
3.887776,-575540.400400
3.895792,-576185.141141
3.903808,-574063.571572
3.911824,-573165.629630
