temp,magnetisation
0.873748,999756.128128
0.881764,999756.848849
0.889780,999782.672673
0.897796,999699.575576
0.905812,999697.973974
0.913828,999651.759760
0.921844,999653.907908
0.929860,999602.100100
0.937877,999610.584585
0.945893,999548.664665
0.953909,999506.682683
0.961925,999505.779780
0.969941,999434.742743
0.977957,999449.059059
0.985973,999275.375375
0.993989,999095.295295
1.002005,999202.200200
1.010021,999198.516517
1.018037,999199.117117
1.026053,999091.441441
1.034069,999075.939940
1.042085,998950.134134
1.050101,998851.759760
1.058117,998800.884885
1.066133,998764.458458
1.074149,998727.073073
1.082165,998595.831832
1.090181,998490.326326
1.098197,998462.622623
1.106213,998469.877878
1.114229,998223.093093
1.122245,998280.636637
1.130261,998147.735736
1.138277,997963.617618
1.146293,997694.476476
1.154309,997808.096096
1.162325,997656.258258
1.170341,997581.267267
1.178357,997517.425425
1.186373,997082.106106
1.194389,997050.600601
1.202406,996898.542543
1.210422,996666.870871
1.218438,996721.165165
1.226454,996629.081081
1.234470,996237.915916
1.242486,995022.468468
1.250502,995942.324324
1.258518,995981.727728
1.266534,995654.454454
1.274550,995548.612613
1.282566,995208.230230
1.290582,995024.264264
1.298598,993771.291291
1.306614,994559.115115
1.314630,994195.439439
1.322646,994070.962963
1.330662,993462.526527
1.338678,993688.254254
1.346694,993198.370370
1.354710,992619.843844
1.362726,992794.230230
1.370742,990976.630631
1.378758,992277.799800
1.386774,991972.002002
1.394790,991161.011011
1.402806,990622.838839
1.410822,989306.080080
1.418838,989858.162162
1.426854,989506.568569
1.434870,989714.338338
1.442886,989650.010010
1.450902,989363.709710
1.458918,988751.687688
1.466935,988253.515516
1.474951,987357.493493
1.482967,987545.815816
1.490983,986872.232232
1.498999,986477.209209
1.507015,984812.514515
1.515031,985511.331331
1.523047,985343.465465
1.531063,984638.104104
1.539079,982890.302302
1.547095,983746.352352
1.555111,983231.163163
1.563127,982588.254254
1.571143,980425.045045
1.579159,981248.340340
1.587175,980719.791792
1.595191,980259.445445
1.603207,979074.528529
1.611223,978615.013013
1.619239,977595.737738
1.627255,977149.409409
1.635271,976424.134134
1.643287,976080.090090
1.651303,974912.784785
1.659319,974312.658659
1.667335,973435.397397
1.675351,972717.441441
1.683367,971655.365365
1.691383,970761.277277
1.699399,970265.189189
1.707415,969288.564565
1.715431,968407.179179
1.723447,967753.019019
1.731463,965375.391391
1.739480,965624.332332
1.747496,964064.390390
1.755512,961830.844845
1.763528,959595.365365
1.771544,961094.162162
1.779560,959322.206206
1.787576,957926.256256
1.795592,957733.935936
1.803608,955476.430430
1.811624,954871.023023
1.819640,951964.028028
1.827656,951065.121121
1.835672,950719.259259
1.843688,947940.352352
1.851704,947484.936937
1.859720,944989.921922
1.867736,941877.917918
1.875752,943814.726727
1.883768,942801.539540
1.891784,939249.897898
1.899800,938254.382382
1.907816,926199.547548
1.915832,933811.849850
1.923848,931285.167167
1.931864,929142.788789
1.939880,928565.603604
1.947896,922905.691692
1.955912,923465.125125
1.963928,921609.291291
1.971944,919869.591592
1.979960,917317.681682
1.987976,913736.388388
1.995992,912688.184184
2.004009,901783.977978
2.012025,907279.701702
2.020041,904672.574575
2.028057,897042.944945
2.036073,885890.854855
2.044089,890671.007007
2.052105,885919.761762
2.060121,888012.960961
2.068137,880064.742743
2.076153,879072.552553
2.084169,852249.789790
2.092185,873519.473473
2.100201,867173.261261
2.108217,855978.444444
2.116233,857084.010010
2.124249,843916.102102
2.132265,848574.510511
2.140281,831509.211211
2.148297,833595.473473
2.156313,827378.932933
2.164329,822733.289289
2.172345,813724.462462
2.180361,794411.351351
2.188377,801958.822823
2.196393,791872.504505
2.204409,781172.048048
2.212425,774138.208208
2.220441,763501.365365
2.228457,752100.630631
2.236473,750229.799800
2.244489,717251.937938
2.252505,732244.670671
2.260521,717805.731732
2.268538,724738.868869
2.276554,710963.135135
2.284570,676132.858859
2.292586,683998.932933
2.300602,647332.526527
2.308618,667396.694695
2.316634,600906.144144
2.324650,651087.299299
2.332666,635538.044044
2.340682,592916.674675
2.348698,643036.784785
2.356714,565653.209209
2.364730,646618.204204
2.372746,624172.586587
2.380762,628492.284284
2.388778,617327.493493
2.396794,611407.601602
2.404810,445145.323323
2.412826,567286.512513
2.420842,443289.669670
2.428858,292694.832833
2.436874,441665.341341
2.444890,335651.415415
2.452906,492247.691692
2.460922,574200.022022
2.468938,542862.732733
2.476954,312085.281281
2.484970,451404.522523
2.492986,435811.677678
2.501002,251561.229229
2.509018,550465.739740
2.517034,251443.597598
2.525050,563957.885886
2.533066,274556.582583
2.541083,53993.555556
2.549099,330484.550551
2.557115,380683.193193
2.565131,459355.077077
2.573147,294342.286286
2.581163,132091.615616
2.589179,295748.968969
2.597195,227025.089089
2.605211,11291.163163
2.613227,270101.327327
2.621243,81701.375375
2.629259,167240.048048
2.637275,246010.154154
2.645291,156476.006006
2.653307,27587.143143
2.661323,135708.796797
2.669339,92394.208208
2.677355,78531.087087
2.685371,36546.128128
2.693387,50775.997998
2.701403,189232.944945
2.709419,41449.751752
2.717435,17076.308308
2.725451,178941.387387
2.733467,57146.402402
2.741483,193339.109109
2.749499,53940.428428
2.757515,81820.028028
2.765531,87918.862863
2.773547,117384.750751
2.781563,70910.052052
2.789579,229509.193193
2.797595,155745.795796
2.805612,24265.181181
2.813628,106715.313313
2.821644,6702.494494
2.829660,18311.057057
2.837676,53488.950951
2.845692,144343.275275
2.853708,12819.525526
2.861724,28809.457457
2.869740,105862.004004
2.877756,6166.844845
2.885772,109222.854855
2.893788,73834.362362
2.901804,28903.945946
2.909820,19264.306306
2.917836,2822.722723
2.925852,32258.482482
2.933868,30104.728729
2.941884,102611.267267
2.949900,86205.983984
2.957916,35288.060060
2.965932,132256.266266
2.973948,123693.169169
2.981964,571.357357
2.989980,19235.617618
2.997996,19885.099099
3.006012,316.448448
3.014028,9445.821822
3.022044,71232.160160
3.030060,470760.176176
3.038076,12193.729730
3.046092,53450.166166
3.054108,2499.217217
3.062124,78950.188188
3.070141,115623.057057
3.078157,46736.170170
3.086173,-603.133133
3.094189,752.746747
3.102205,10452.778779
3.110221,-395.591592
3.118237,-3712.982983
3.126253,3665.951952
3.134269,29103.329329
3.142285,-1187.257257
3.150301,2198.148148
3.158317,49173.661662
3.166333,478.198198
3.174349,4923.161161
3.182365,89700.584585
3.190381,52497.801802
3.198397,79846.590591
3.206413,-3529.447447
3.214429,16832.030030
3.222445,8498.184184
3.230461,6131.313313
3.238477,60068.436436
3.246493,8479.005005
3.254509,2203.749750
3.262525,48502.604605
3.270541,7124.102102
3.278557,4534.126126
3.286573,24286.468468
3.294589,-4651.503504
3.302605,-981.487487
3.310621,2257.717718
3.318637,46768.300300
3.326653,3772.562563
3.334670,4036.764765
3.342686,34058.280280
3.350702,5562.384384
3.358718,45569.959960
3.366734,-124.862863
3.374750,-876.276276
3.382766,3342.852853
3.390782,1170.628629
3.398798,22725.615616
3.406814,1536.752753
3.414830,538.078078
3.422846,6542.984985
3.430862,-2811.621622
3.438878,1536.634635
3.446894,101887.031031
3.454910,-2532.090090
3.462926,85963.859860
3.470942,76876.636637
3.478958,-1879.913914
3.486974,2136.372372
3.494990,-361.355355
3.503006,-369.763764
3.511022,730.322322
3.519038,1308.718719
3.527054,441756.638639
3.535070,441037.903904
3.543086,440554.220220
3.551102,-374.052052
3.559118,166.024024
3.567134,3967.829830
3.575150,36377.717718
3.583166,-4102.284284
3.591182,-601.665666
3.599198,-2640.884885
3.607215,1536.290290
3.615231,18040.342342
3.623247,-1514.950951
3.631263,-5076.786787
3.639279,-1809.153153
3.647295,6458.142142
3.655311,-4241.025025
3.663327,2708.640641
3.671343,-44.514515
3.679359,975.195195
3.687375,1926.932933
3.695391,1244.176176
3.703407,-197.969970
3.711423,2753.829830
3.719439,5900.362362
3.727455,4065.533534
3.735471,-1379.315315
3.743487,459.195195
3.751503,1247.307307
3.759519,1454.580581
3.767535,5775.395395
3.775551,7008.940941
3.783567,-1659.951952
3.791583,397.281281
3.799599,-3517.995996
3.807615,-1787.127127
3.815631,2811.417417
3.823647,-449.869870
3.831663,-377.211211
3.839679,-2264.860861
3.847695,9346.166166
3.855711,-1983.463463
3.863727,-604.964965
3.871744,2228.642643
3.879760,-79.281281
3.887776,2041.937938
3.895792,5227.823824
3.903808,931.537538
3.911824,-1472.800801
3.919840,-956.782783
3.927856,6360.726727
3.935872,1813.075075
3.943888,2003.137137
3.951904,-1913.261261
3.959920,17092.438438
3.967936,-558.220220
3.975952,10229.623624
3.983968,833.845846
3.991984,-3464.630631
4.000000,-4345.203203
