temp,energy
3.559129,-6647.814218
3.567145,-6494.754888
3.575161,-6660.160002
3.583177,-6340.874789
3.591193,-6450.133021
3.599208,-6471.955120
3.607224,-6532.649126
3.615240,-6437.979560
3.623256,-6344.530165
3.631272,-6502.172102
3.639288,-6304.022940
3.647303,-6270.871589
3.655319,-6477.443674
3.663335,-6422.224662
3.671351,-6448.704607
3.679367,-6464.591586
3.687383,-6167.301293
3.695398,-6295.866379
3.703414,-6167.354334
3.711430,-6216.039400
3.719446,-6158.383184
3.727462,-6144.101441
3.735478,-6194.715387
3.743493,-6062.451265
3.751509,-5994.898069
3.759525,-5998.151722
3.767541,-6116.293683
3.775557,-6045.316153
3.783573,-6063.345033
3.791588,-6066.848128
3.799604,-5958.431624
3.807620,-5989.510115
3.815636,-6084.071661
3.823652,-5934.665247
3.831668,-6032.627706
3.839683,-5966.771608
3.847699,-5899.433534
3.855715,-5936.414504
3.863731,-5912.687207
3.871747,-5981.963000
3.879763,-5879.902719
3.887778,-5821.920259
3.895794,-5752.278823
3.903810,-5855.676097
3.911826,-5868.289783
3.919842,-5860.682947
3.927858,-5766.104141
3.935873,-5719.342133
3.943889,-5766.464385
3.951905,-5741.144171
3.959921,-5739.938519
3.967937,-5745.928419
3.975953,-5784.036260
3.983968,-5754.386724
3.991984,-5598.525425
4.000000,-5712.359824
