temp,heat-cap
1.611223,0.250390625
1.619239,0.252832031
1.627255,0.256933594
1.635271,0.258300781
1.643287,0.271777344
1.651303,0.27421875
1.659319,0.2796875
1.667335,0.281445312
1.675351,0.296972656
1.683367,0.304199219
1.691383,0.307128906
1.699399,0.307128906
1.707415,0.324511719
1.715431,0.333007812
1.723447,0.337988281
1.731463,0.330273437
1.73948,0.347558594
1.747496,0.357714844
1.755512,0.369433594
1.763528,0.366796875
1.771544,0.379980469
1.77956,0.384960937
1.787576,0.393847656
1.795592,0.402441406
1.803608,0.416113281
1.811624,0.417480469
1.81964,0.429492187
1.827656,0.4359375
1.835672,0.447753906
1.843688,0.453515625
1.851704,0.463378906
1.85972,0.479003906
1.867736,0.485742187
1.875752,0.494824219
1.883768,0.5125
1.891784,0.510839844
1.8998,0.530859375
1.907816,0.53984375
1.915832,0.543066406
1.923848,0.544628906
1.931864,0.577832031
1.93988,0.579882812
1.947896,0.5890625
1.955912,0.615234375
1.963928,0.619042969
1.971944,0.637988281
1.97996,0.646582031
1.987976,0.659570312
1.995992,0.678320312
2.004009,0.68515625
2.012025,0.704882812
2.020041,0.713085937
2.028057,0.731445312
2.036073,0.762597656
2.044089,0.784667969
2.052105,0.792285156
2.060121,0.808203125
2.068137,0.773144531
2.076153,0.836914063
2.084169,0.858300781
2.092185,0.876855469
2.100201,0.905371094
2.108217,0.912597656
2.116233,0.940429687
2.124249,0.963867188
2.132265,0.992285156
2.140281,1.008105469
2.148297,1.022753906
2.156313,1.045898438
2.164329,1.035546875
2.172345,1.091992188
2.180361,1.109472656
2.188377,1.111621094
2.196393,1.091210938
2.204409,1.150683594
2.212425,1.147949219
2.220441,1.200488281
2.228457,1.180566406
2.236473,1.207324219
2.244489,1.110449219
2.252505,1.245800781
2.260521,1.245703125
2.268538,1.234960938
2.276554,1.286621094
2.28457,1.270605469
2.292586,1.322167969
2.300602,1.28359375
2.308618,1.309375
2.316634,1.308496094
2.32465,1.33515625
2.332666,1.316210938
2.340682,1.267382813
2.348698,1.352832031
2.356714,1.315234375
2.36473,1.317578125
2.372746,1.293554688
2.380762,1.303515625
2.388778,1.309179688
2.396794,1.326171875
