temp,magnetisation
1.162325,0.997656258
1.170341,0.997581267
1.178357,0.997517425
1.186373,0.997082106
1.194389,0.997050601
1.202406,0.996898543
1.210422,0.996666871
1.218438,0.996721165
1.226454,0.996629081
1.23447,0.996237916
1.242486,0.995022468
1.250502,0.995942324
1.258518,0.995981728
1.266534,0.995654454
1.27455,0.995548613
1.282566,0.99520823
1.290582,0.995024264
1.298598,0.993771291
1.306614,0.994559115
1.31463,0.994195439
1.322646,0.994070963
1.330662,0.993462527
1.338678,0.993688254
1.346694,0.99319837
1.35471,0.992619844
1.362726,0.99279423
1.370742,0.990976631
1.378758,0.9922778
1.386774,0.991972002
1.39479,0.991161011
1.402806,0.990622839
1.410822,0.98930608
1.418838,0.989858162
1.426854,0.989506569
1.43487,0.989714338
1.442886,0.98965001
1.450902,0.98936371
1.458918,0.988751688
1.466935,0.988253516
1.474951,0.987357493
1.482967,0.987545816
1.490983,0.986872232
1.498999,0.986477209
1.507015,0.984812515
1.515031,0.985511331
1.523047,0.985343465
1.531063,0.984638104
1.539079,0.982890302
1.547095,0.983746352
1.555111,0.983231163
1.563127,0.982588254
1.571143,0.980425045
1.579159,0.98124834
1.587175,0.980719792
1.595191,0.980259445
1.603207,0.979074529
1.611223,0.978615013
1.619239,0.977595738
1.627255,0.977149409
1.635271,0.976424134
1.643287,0.97608009
1.651303,0.974912785
1.659319,0.974312659
1.667335,0.973435397
1.675351,0.972717441
1.683367,0.971655365
1.691383,0.970761277
1.699399,0.970265189
1.707415,0.969288565
1.715431,0.968407179
1.723447,0.967753019
1.731463,0.965375391
1.73948,0.965624332
1.747496,0.96406439
1.755512,0.961830845
1.763528,0.959595365
1.771544,0.961094162
1.77956,0.959322206
1.787576,0.957926256
1.795592,0.957733936
1.803608,0.95547643
1.811624,0.954871023
1.81964,0.951964028
1.827656,0.951065121
1.835672,0.950719259
1.843688,0.947940352
1.851704,0.947484937
1.85972,0.944989922
1.867736,0.941877918
1.875752,0.943814727
1.883768,0.94280154
1.891784,0.939249898
1.8998,0.938254382
1.907816,0.926199548
1.915832,0.93381185
1.923848,0.931285167
1.931864,0.929142789
1.93988,0.928565604
1.947896,0.922905692
1.955912,0.923465125
1.963928,0.921609291
1.971944,0.919869592
1.97996,0.917317682
1.987976,0.913736388
1.995992,0.912688184
2.004009,0.901783978
2.012025,0.907279702
2.020041,0.904672575
2.028057,0.897042945
2.036073,0.885890855
2.044089,0.890671007
2.052105,0.885919762
2.060121,0.888012961
2.068137,0.880064743
2.076153,0.879072553
2.084169,0.85224979
2.092185,0.873519473
2.100201,0.867173261
2.108217,0.855978444
2.116233,0.85708401
2.124249,0.843916102
2.132265,0.848574511
2.140281,0.831509211
2.148297,0.833595473
2.156313,0.827378933
2.164329,0.822733289
2.172345,0.813724462
2.180361,0.794411351
2.188377,0.801958823
2.196393,0.791872505
2.204409,0.781172048
2.212425,0.774138208
2.220441,0.763501365
2.228457,0.752100631
2.236473,0.7502298
2.244489,0.717251938
2.252505,0.732244671
2.260521,0.717805732
2.268538,0.724738869
2.276554,0.710963135
2.28457,0.676132859
2.292586,0.683998933
2.300602,0.647332527
2.308618,0.667396695
2.316634,0.600906144
2.32465,0.651087299
2.332666,0.635538044
2.340682,0.592916675
2.348698,0.643036785
2.356714,0.565653209
2.36473,0.646618204
2.372746,0.624172587
2.380762,0.628492284
2.388778,0.617327493
2.396794,0.611407602
2.40481,0.445145323
2.412826,0.567286513
2.420842,0.44328967
2.428858,0.292694833
2.436874,0.441665341
2.44489,0.335651415
2.452906,0.492247692
2.460922,0.574200022
2.468938,0.542862733
2.476954,0.312085281
2.48497,0.451404523
2.492986,0.435811678
2.501002,0.251561229
2.509018,0.55046574
2.517034,0.251443598
2.52505,0.563957886
2.533066,0.274556583
2.541083,0.053993556
2.549099,0.330484551
2.557115,0.380683193
2.565131,0.459355077
2.573147,0.294342286
2.581163,0.132091616
2.589179,0.295748969
2.597195,0.227025089
2.605211,0.011291163
2.613227,0.270101327
2.621243,0.081701375
2.629259,0.167240048
2.637275,0.246010154
2.645291,0.156476006
2.653307,0.027587143
2.661323,0.135708797
2.669339,0.092394208
2.677355,0.078531087
2.685371,0.036546128
2.693387,0.050775998
2.701403,0.189232945
2.709419,0.041449752
2.717435,0.017076308
2.725451,0.178941387
2.733467,0.057146402
2.741483,0.193339109
2.749499,0.053940428
2.757515,0.081820028
2.765531,0.087918863
2.773547,0.117384751
2.781563,0.070910052
2.789579,0.229509193
2.797595,0.155745796
2.805612,0.024265181
2.813628,0.106715313
2.821644,0.006702494
2.82966,0.018311057
2.837676,0.053488951
2.845692,0.144343275
2.853708,0.012819526
2.861724,0.028809457
2.86974,0.105862004
2.877756,0.006166845
2.885772,0.109222855
2.893788,0.073834362
2.901804,0.028903946
2.90982,0.019264306
2.917836,0.002822723
2.925852,0.032258482
2.933868,0.030104729
2.941884,0.102611267
2.9499,0.086205984
2.957916,0.03528806
2.965932,0.132256266
2.973948,0.123693169
2.981964,0.000571357
2.98998,0.019235618
2.997996,0.019885099
3.006012,0.000316448
3.014028,0.009445822
3.022044,0.07123216
3.038076,0.01219373
3.046092,0.053450166
3.054108,0.002499217
3.062124,0.078950188
3.070141,0.115623057
3.078157,0.04673617
3.086173,-0.000603133
3.094189,0.000752747
3.102205,0.010452779
3.110221,-0.000395592
3.118237,-0.003712983
3.126253,0.003665952
3.134269,0.029103329
3.142285,-0.001187257
3.150301,0.002198148
3.158317,0.049173662
3.166333,0.000478198
3.174349,0.004923161
3.182365,0.089700585
3.190381,0.052497802
3.198397,0.079846591
3.206413,-0.003529447
3.214429,0.01683203
3.222445,0.008498184
3.230461,0.006131313
3.238477,0.060068436
3.246493,0.008479005
3.254509,0.00220375
3.262525,0.048502605
3.270541,0.007124102
3.278557,0.004534126
3.286573,0.024286468
3.294589,-0.004651504
3.302605,-0.000981487
3.310621,0.002257718
3.318637,0.0467683
3.326653,0.003772563
3.33467,0.004036765
3.342686,0.03405828
3.350702,0.005562384
3.358718,0.04556996
3.366734,-0.000124863
3.37475,-0.000876276
3.382766,0.003342853
3.390782,0.001170629
3.398798,0.022725616
3.406814,0.001536753
3.41483,0.000538078
3.422846,0.006542985
3.430862,-0.002811622
3.438878,0.001536635
3.446894,0.101887031
3.45491,-0.00253209
3.462926,0.08596386
3.470942,0.076876637
3.478958,-0.001879914
3.486974,0.002136372
3.49499,-0.000361355
3.503006,-0.000369764
3.511022,0.000730322
3.519038,0.001308719
3.551102,-0.000374052
3.559118,0.000166024
3.567134,0.00396783
3.57515,0.036377718
3.583166,-0.004102284
3.591182,-0.000601666
3.599198,-0.002640885
3.607215,0.00153629
3.615231,0.018040342
3.623247,-0.001514951
3.631263,-0.005076787
3.639279,-0.001809153
3.647295,0.006458142
3.655311,-0.004241025
3.663327,0.002708641
3.671343,-4.45E-05
3.679359,0.000975195
3.687375,0.001926933
3.695391,0.001244176
3.703407,-0.00019797
3.711423,0.00275383
3.719439,0.005900362
3.727455,0.004065534
3.735471,-0.001379315
3.743487,0.000459195
3.751503,0.001247307
3.759519,0.001454581
3.767535,0.005775395
3.775551,0.007008941
3.783567,-0.001659952
3.791583,0.000397281
3.799599,-0.003517996
3.807615,-0.001787127
3.815631,0.002811417
3.823647,-0.00044987
3.831663,-0.000377211
3.839679,-0.002264861
3.847695,0.009346166
3.855711,-0.001983463
3.863727,-0.000604965
3.871744,0.002228643
3.87976,-7.93E-05
3.887776,0.002041938
3.895792,0.005227824
3.903808,0.000931538
3.911824,-0.001472801
3.91984,-0.000956783
3.927856,0.006360727
3.935872,0.001813075
3.943888,0.002003137
3.951904,-0.001913261
3.95992,0.017092438
3.967936,-0.00055822
3.975952,0.010229624
3.983968,0.000833846
3.991984,-0.003464631
4,-0.004345203
