temp,heat-cap
0.980708071,0.011385764
1.00060006,0.017078646
1.027512751,0.02846441
1.050915092,0.031310851
1.07509751,0.037003733
1.09849985,0.039850174
1.12190219,0.042696615
1.145694569,0.051235939
1.16909691,0.059775262
1.19249925,0.059775262
1.214731473,0.079700349
1.238523852,0.079700349
1.261146115,0.08254679
1.284548455,0.099625436
1.307950795,0.102471877
1.330573057,0.119550523
1.353585359,0.128089846
1.373087309,0.122396964
1.399609961,0.142322052
1.426522652,0.162247139
1.449924992,0.170786462
1.473327333,0.179325785
1.495559556,0.187865108
1.521692169,0.207790195
1.546654665,0.227715283
1.568106811,0.239101047
1.591509151,0.259026134
1.614911491,0.278951221
1.636753675,0.290336985
1.659375938,0.310262072
1.680828083,0.324494278
1.701890189,0.341572924
1.72880288,0.372883775
1.754155416,0.392808862
1.776387639,0.41273395
1.799789979,0.44119836
1.820462046,0.466816329
1.846594659,0.492434298
1.868046805,0.520898709
1.89339934,0.55220956
1.91290129,0.586366853
1.931233123,0.614831263
1.953465347,0.646142114
1.968286829,0.671760083
1.981938194,0.700224494
1.998709871,0.725842463
2.011191119,0.751460432
2.024842484,0.779924843
2.040834083,0.816928576
2.052535254,0.842546545
2.06189619,0.866741294
2.07359736,0.892359263
2.08529853,0.925093335
2.096609661,0.957827407
2.107530753,0.9919847
2.114551455,1.016179448
2.125472547,1.04891352
2.133663366,1.080224371
2.142634263,1.115804884
2.149654965,1.145692515
2.156675668,1.178426587
2.162526253,1.205467777
2.169546955,1.233932187
2.176177618,1.270935921
2.181638164,1.29797711
2.185928593,1.337827285
2.186318632,1.312209316
2.189048905,1.349213049
2.193339334,1.37910068
2.198409841,1.40614187
2.201920192,1.438875941
2.206210621,1.474456454
2.210111011,1.500074424
2.212451245,1.527115613
2.216351635,1.558426465
2.219861986,1.592583757
2.222592259,1.621048167
2.225712571,1.649512578
2.228052805,1.677976988
2.230003,1.712134281
2.232343234,1.736329029
2.234293429,1.76479344
2.236243624,1.79325785
2.238583858,1.827415142
2.240924092,1.872958199
2.242874287,1.897152948
2.243654365,1.925617358
2.24560456,1.961197871
2.247554755,1.995355163
2.248334833,2.025242794
2.249894989,2.049437543
2.251065107,2.092134158
2.252235224,2.12486823
2.253015302,2.150486199
2.254185419,2.183220271
2.254965497,2.211684682
2.255745575,2.244418753
2.256915692,2.284268928
2.25769577,2.331235205
2.258865887,2.365392497
2.259255926,2.403819451
2.260426043,2.459325051
2.261206121,2.504868108
2.26159616,2.530486077
2.262376238,2.576029134
2.262766277,2.617302529
2.263546355,2.679924231
2.263936394,2.725467288
2.264716472,2.78666577
2.265106511,2.846441032
2.26549655,2.907639514
2.265886589,2.964568334
2.266276628,3.010111391
2.266666667,3.105467165
2.267056706,3.180897853
2.267446745,3.307564479
2.267836784,3.442770428
2.268226823,3.650560623
2.269006901,3.533856541
2.269786979,3.623519433
2.270177018,3.442770428
2.270567057,3.286216171
2.270957096,3.180897853
2.271347135,3.105467165
2.271737174,3.002995288
2.272127213,2.961721893
2.272517252,2.893407309
2.272907291,2.826515944
2.27329733,2.796628314
2.273687369,2.749662037
2.274077408,2.70411898
2.274857486,2.644343718
