temp,magnetisation
1.311422846,0.994448292
1.319238477,0.994218432
1.327054108,0.993981311
1.334869739,0.993736766
1.342685371,0.993484628
1.350501002,0.993224726
1.358316633,0.992956886
1.366132265,0.992680931
1.373947896,0.99239668
1.381763527,0.992103949
1.389579158,0.991802548
1.39739479,0.991492288
1.405210421,0.991172971
1.413026052,0.990844399
1.420841683,0.990506366
1.428657315,0.990158664
1.436472946,0.989801082
1.444288577,0.9894334
1.452104208,0.989055397
1.45991984,0.988666845
1.467735471,0.988267511
1.475551102,0.987857157
1.483366733,0.987435539
1.491182365,0.987002407
1.498997996,0.986557506
1.506813627,0.986100573
1.514629259,0.985631339
1.52244489,0.985149529
1.530260521,0.984654859
1.538076152,0.984147039
1.545891784,0.983625771
1.553707415,0.983090749
1.561523046,0.982541656
1.569338677,0.981978171
1.577154309,0.981399959
1.58496994,0.980806678
1.592785571,0.980197974
1.600601202,0.979573486
1.608416834,0.978932837
1.616232465,0.978275642
1.624048096,0.977601502
1.631863727,0.976910007
1.639679359,0.976200733
1.64749499,0.97547324
1.655310621,0.974727076
1.663126253,0.973961772
1.670941884,0.973176844
1.678757515,0.97237179
1.686573146,0.97154609
1.694388778,0.970699206
1.702204409,0.96983058
1.71002004,0.968939631
1.717835671,0.968025759
1.725651303,0.967088338
1.733466934,0.966126719
1.741282565,0.965140227
1.749098196,0.964128157
1.756913828,0.963089779
1.764729459,0.962024327
1.77254509,0.960931007
1.780360721,0.959808986
1.788176353,0.958657397
1.795991984,0.957475333
1.803807615,0.956261843
1.811623246,0.955015933
1.819438878,0.953736562
1.827254509,0.952422637
1.83507014,0.95107301
1.842885772,0.949686475
1.850701403,0.948261766
1.858517034,0.946797547
1.866332665,0.94529241
1.874148297,0.943744872
1.881963928,0.942153365
1.889779559,0.94051623
1.89759519,0.938831713
1.905410822,0.937097954
1.913226453,0.935312977
1.921042084,0.933474686
1.928857715,0.931580846
1.936673347,0.929629078
1.944488978,0.927616843
1.952304609,0.925541425
1.96012024,0.923399916
1.967935872,0.921189197
1.975751503,0.918905917
1.983567134,0.916546468
1.991382766,0.914106955
1.999198397,0.91158317
2.007014028,0.908970552
2.014829659,0.906264148
2.022645291,0.903458565
2.030460922,0.900547913
2.038276553,0.897525746
2.046092184,0.894384985
2.053907816,0.891117831
2.061723447,0.887715662
2.069539078,0.884168912
2.077354709,0.880466927
2.085170341,0.876597786
2.092985972,0.872548092
2.100801603,0.868302713
2.108617234,0.863844463
2.116432866,0.859153709
2.124248497,0.854207869
2.132064128,0.84898079
2.13987976,0.84344193
2.147695391,0.83755531
2.155511022,0.831278113
2.163326653,0.824558808
2.171142285,0.817334569
2.178957916,0.809527656
2.186773547,0.8010402
2.194589178,0.791746467
2.20240481,0.781480954
2.210220441,0.770019294
2.218036072,0.757045949
2.225851703,0.742095854
2.233667335,0.724439516
2.241482966,0.702828761
2.249298597,0.674829153
2.257114228,0.63449745
2.26492986,0.557400833
2.272745491,0
2.280561122,0
2.288376754,0
2.296192385,0
2.304008016,0
2.311823647,0
2.319639279,0
2.32745491,0
2.335270541,0
2.343086172,0
2.350901804,0
2.358717435,0
2.366533066,0
2.374348697,0
2.382164329,0
2.38997996,0
2.397795591,0
2.405611222,0
2.413426854,0
2.421242485,0
2.429058116,0
2.436873747,0
2.444689379,0
2.45250501,0
2.460320641,0
2.468136273,0
2.475951904,0
2.483767535,0
2.491583166,0
2.499398798,0
2.507214429,0
2.51503006,0
2.522845691,0
2.530661323,0
2.538476954,0
2.546292585,0
2.554108216,0
2.561923848,0
2.569739479,0
2.57755511,0
2.585370741,0
2.593186373,0
2.601002004,0
2.608817635,0
2.616633267,0
2.624448898,0
2.632264529,0
2.64008016,0
2.647895792,0
2.655711423,0
2.663527054,0
2.671342685,0
2.679158317,0
2.686973948,0
2.694789579,0
2.70260521,0
2.710420842,0
2.718236473,0
2.726052104,0
2.733867735,0
2.741683367,0
2.749498998,0
2.757314629,0
2.765130261,0
2.772945892,0
2.780761523,0
2.788577154,0
2.796392786,0
2.804208417,0
2.812024048,0
2.819839679,0
2.827655311,0
2.835470942,0
2.843286573,0
2.851102204,0
2.858917836,0
2.866733467,0
2.874549098,0
2.882364729,0
2.890180361,0
2.897995992,0
2.905811623,0
2.913627255,0
2.921442886,0
2.929258517,0
2.937074148,0
2.94488978,0
2.952705411,0
2.960521042,0
2.968336673,0
2.976152305,0
2.983967936,0
2.991783567,0
2.999599198,0
3.00741483,0
3.015230461,0
3.023046092,0
3.030861723,0
3.038677355,0
3.046492986,0
3.054308617,0
3.062124248,0
3.06993988,0
3.077755511,0
3.085571142,0
3.093386774,0
3.101202405,0
3.109018036,0
3.116833667,0
3.124649299,0
3.13246493,0
3.140280561,0
3.148096192,0
3.155911824,0
3.163727455,0
3.171543086,0
3.179358717,0
3.187174349,0
3.19498998,0
3.202805611,0
3.210621242,0
3.218436874,0
3.226252505,0
3.234068136,0
3.241883768,0
3.249699399,0
3.25751503,0
3.265330661,0
3.273146293,0
